اسم المنتج,الوصف القصير,الوصف الكامل,السعر,العملة,الكمية,الصورة,التصنيف,الحالة,المتغر,الباركود,الوزن
"فجل ابيض هجين F1","الفجل الأبيض الهجين F1 هو نوع من الفجل الذي يتميز بلونه الأبيض وأنه من الأصناف الهجينة F1 | بذور خضا","الفجل الأبيض الهجين F1 هو نوع من الفجل الذي يتميز بلونه الأبيض وأنه من الأصناف الهجينة F1 | بذور خضار، شركة تاج الزراعية",43.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/bf7f958c-5e45-49cc-9f7a-75a6cdd39c94-thumbnail-1000x1000-70.jpeg","",1,"","5102100006",""
"نيوترال عضوي 4-5-7 حجم 1 لتر","سماد متوازن سماد سائل بلدي يحتوي على العناصر الكبرى و الصغرى من مصادر طبيعية معالج حراري، خالي من بذ","سماد متوازن سماد سائل بلدي يحتوي على العناصر الكبرى و الصغرى من مصادر طبيعية معالج حراري، خالي من بذور الأعشاب ومسببات الأمراض | أسمدة زراعية، شركة تاج الزراعية",25.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/2c2e72b5-eeb0-4008-9d59-18d82b811b7c-thumbnail-1000x1000.png","",1,"","1200300021",""
"نيوترال 14-5-5 حجم 1 لتر","نيوترال عالي البوتاسيوم من تاج الزراعية، عبارة عن سماد سائل بلدي عضوي يحتوي على العناصر الصغرى والكب","نيوترال عالي البوتاسيوم من تاج الزراعية، عبارة عن سماد سائل بلدي عضوي يحتوي على العناصر الصغرى والكبرى من مصادر طبيعية | أسمدة عضوية، شركة تاج الزراعية",25.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/37271bb1-e108-49b9-a315-ad2d015ef553-thumbnail-1000x1000.png","",1,"","1200300020",""
"نيوترال  عضوي 5-12-4 حجم 1 لتر","نيوترال عالي الفوسفور من تاج الزراعية، يُستخدم في الزراعة العضوية والحدائق لتحسين جودة التربة وغيره ","نيوترال عالي الفوسفور من تاج الزراعية، يُستخدم في الزراعة العضوية والحدائق لتحسين جودة التربة وغيره | أسمدة عضوية، شركة تاج الزراعية",25.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/6fa7202b-fb68-468a-a52c-e4383314abde-thumbnail-1000x1000.png","",1,"","1200300019",""
"نيوترال عضوي 2-2-9 حجم 1 لتر","نيوترال عالي النيتروجين من تاج الزراعية، عبارة عن سماد سائل عضوي يحتوي على العناصر الصغرى والكبرى من","نيوترال عالي النيتروجين من تاج الزراعية، عبارة عن سماد سائل عضوي يحتوي على العناصر الصغرى والكبرى من مصادر طبيعية | أسمدة عضوية، شركة تاج الزراعية",25.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/bcbfef24-0389-4ffb-bc67-37ec867e2a5c-thumbnail-1000x1000.png","",1,"","1200300022",""
"بوكال بلس عضوي عضوي","سماد عضوي بوكال بلس عضوي من تاج الزراعية، لتوفير عنصري الكالسيوم والبورون مع البوتاسيوم، يمنع تساقط ","سماد عضوي بوكال بلس عضوي من تاج الزراعية، لتوفير عنصري الكالسيوم والبورون مع البوتاسيوم، يمنع تساقط الازهار ويحسن حجم الثمار | أسمدة عضوية، شركة تاج الزراعية",26.45,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/92fb8c97-636d-45d5-b0e6-be5e8f6132cb-thumbnail-1000x1000.png","",1,"","1200300002",""
"امينومتعدد عضوي 1 لتر","امينو متعدد عضوي من تاج الزراعية، عناصر صغرى الحديد النحاس البورون الزنك، العبوة ١ لتر | أسمدة عضوية","امينو متعدد عضوي من تاج الزراعية، عناصر صغرى الحديد النحاس البورون الزنك، العبوة ١ لتر | أسمدة عضوية، شركة تاج الزراعية",25.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/00f6ebb6-06b4-4201-a4f7-8732d75a605c-thumbnail-1000x1000.png","",1,"","1200100023",""
"رووت ماستر منشط جزور 1 لتر","رووت ماستر العضوي من تاج الزراعية، محفز تجذير للعقل والشتلات، تركيز الاستخدام ١.٥ مل لكل ١ لتر ماء، ","رووت ماستر العضوي من تاج الزراعية، محفز تجذير للعقل والشتلات، تركيز الاستخدام ١.٥ مل لكل ١ لتر ماء، العبوة ١ لتر | أسمدة عضوية، شركة تاج الزراعية",48.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/24c4f618-fec6-4f64-8513-6064a3652e0d-thumbnail-1000x1000.png","",1,"","1200300004",""
"هيوميك باور عضوي","هيوميك باور عضوي من تاج الزراعية، لخفض قلوية التربة وتحسين امتصاص العناصر من قبل جذور النبات، العبوة","هيوميك باور عضوي من تاج الزراعية، لخفض قلوية التربة وتحسين امتصاص العناصر من قبل جذور النبات، العبوة ١ لتر | أسمدة عضوية، شركة تاج الزراعية",25.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/d48bbfe1-2450-4a91-b52e-a657cddf5720-thumbnail-1000x1000.png","",1,"","1200300023",""
"خيط تعليق زراعي أبيض","خيط التعليق الزراعي الأبيض هو نوع من الخيوط المستخدمة في الزراعة لتعليق النباتات أو تثبيتها بالأسلاك","خيط التعليق الزراعي الأبيض هو نوع من الخيوط المستخدمة في الزراعة لتعليق النباتات أو تثبيتها بالأسلاك أو الهياكل المعدنية أثناء نموها",23.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/d79d7cad-f08a-4da3-b1df-d046621c0e12-thumbnail-1000x1000-70.jpeg","",1,"","4200114",""
"فلفل حار هندي هجين F1","فلفل حار هندي هجين F1 من أفضل أصناف الفلفل الحار المتاحة في السوق. يتميز هذا المنتج بثماره الكبيرة و","فلفل حار هندي هجين F1 من أفضل أصناف الفلفل الحار المتاحة في السوق. يتميز هذا المنتج بثماره الكبيرة والحمراء اللون ونكهته القوية | بذور خضار، شركة تاج الزراعية",51.75,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/c706a9b3-769b-4bb1-be7f-e5fcb29a4c25-thumbnail-1000x1000-70.jpg","",1,"","5102200002",""
"بذور شبت مصري 1 كيلو","استمتع بنكهة الشبت المصري الأصيلة مع بذور شبت مصري المتوفرة من أفضل الأصناف المتاحة في السوق | بذور ","استمتع بنكهة الشبت المصري الأصيلة مع بذور شبت مصري المتوفرة من أفضل الأصناف المتاحة في السوق | بذور ورقيات، شركة تاج الزراعية",20.70,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/29d74e3f-ea08-41ce-a345-bc5dc523fb48-thumbnail-1000x1000-70.jpeg","",1,"","4200170",""
"تربة 10لتر ( بوتنج سويل)","اشتري تربة 10 لتر بوتنج سويل عالية الجودة. مناسبة للنباتات. توصيل سريع للسعودية. تسوق الآن بأفضل سعر","اشتري تربة 10 لتر بوتنج سويل عالية الجودة. مناسبة للنباتات. توصيل سريع للسعودية. تسوق الآن بأفضل سعر من تاج الزراعية. غنية بالعناصر الغذائية الأساسية لنمو ال.",17.50,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/c6a08103-0711-4021-9fe2-6b94b59680bb-thumbnail-1000x1000-70.jpg","",1,"","1100095",""
"اميدابرايد جل مكافحة الصراصير 30 جرام","اميدابرايد جل بتركيبة فعالة للقضاء على الصراصير بسرعة وسهولة للاستخدام المنزلي من متجر تاج الزراعية.","اميدابرايد جل بتركيبة فعالة للقضاء على الصراصير بسرعة وسهولة للاستخدام المنزلي من متجر تاج الزراعية.",46.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/e4574492-6b89-4e35-905a-f7c9fe089c7a-thumbnail-1000x1000-70.webp","",1,"","6295402340999",""
"ايمامكتين بنزويت 5% حجم كيلو","احصل على إيمامكتين بنزوات 5 لمكافحة الآفات الزراعية بفعالية عالية وحماية قوية للمحاصيل من تاج الزراع","احصل على إيمامكتين بنزوات 5 لمكافحة الآفات الزراعية بفعالية عالية وحماية قوية للمحاصيل من تاج الزراعية.",90.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/5e7c8178-e4bc-4fc7-b139-6d264a410678-thumbnail-1000x1000-70.jpg","",1,"","6285402347876",""
"ايمامكتين بنزويت 5% حجم 500 جرام","مبيد ايمامكتين بنزوات 500 جرام بتركيبة فعالة لحماية النباتات والمحاصيل من الحشرات والآفات الزراعية م","مبيد ايمامكتين بنزوات 500 جرام بتركيبة فعالة لحماية النباتات والمحاصيل من الحشرات والآفات الزراعية من تاج الزراعية.",55.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/fb419881-b33b-45c9-a22a-a118f222beca-thumbnail-1000x1000-70.jpg","",1,"","6285402346862",""
"شبك ظل عزل 80 % طول 50 م × عرض 2 متر","شبك تغطية النباتات 80% للحماية من الشمس وتقليل الحرارة مناسب للحدائق والمزارع بجودة عالية من متجر تا","شبك تغطية النباتات 80% للحماية من الشمس وتقليل الحرارة مناسب للحدائق والمزارع بجودة عالية من متجر تاج الزراعية.",300.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/520320a9-794a-48af-a827-3a9dbb123b74-thumbnail-1000x1000-70.jpg","",1,"","Z.68552.1733254358597625",""
"جلد النمر مركن 24 سم","تسوق نبات جلد النمر مركن 24 سم للمنزل والحديقة. نباتات طبيعية. توصيل للسعودية. تسوق الآن بأفضل سعر م","تسوق نبات جلد النمر مركن 24 سم للمنزل والحديقة. نباتات طبيعية. توصيل للسعودية. تسوق الآن بأفضل سعر من تاج الزراعية. نباتات طبيعية جميلة ومناسبة لجميع الأماكن.",50.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/4cb182ab-a8c6-476c-92ab-7f47bb8fa67c-thumbnail-1000x1000-70.jpg","",1,"","Z.68552.17329787047629929",""
"اور كاريا مركن 15 لتر","تسوق نبات اور كاريا مركن 15 لتر للمنزل والحديقة. نباتات طبيعية. توصيل للسعودية. تسوق الآن بأفضل سعر ","تسوق نبات اور كاريا مركن 15 لتر للمنزل والحديقة. نباتات طبيعية. توصيل للسعودية. تسوق الآن بأفضل سعر من تاج الزراعية. نباتات طبيعية جميلة ومناسبة لجميع الأماكن.",200.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/ee12c9c6-78d0-4539-8d73-a83a617be57a-thumbnail-1000x1000-70.jpg","",1,"","Z.68552.17329785123108175",""
"روبستا 3 عود ارتفاع 100 الى 110 سم","تسوق نبات روبستا 3 عود ارتفاع 100 الى 110 سم للمنزل والحديقة. نباتات طبيعية جميلة ومناسبة لجميع الأم","تسوق نبات روبستا 3 عود ارتفاع 100 الى 110 سم للمنزل والحديقة. نباتات طبيعية جميلة ومناسبة لجميع الأماكن. توصيل للسعودية. تسوق الآن من تاج الزراعية.",120.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/09af45e4-38aa-4c9d-95e0-fd55b9f3b19b-thumbnail-1000x1000-70.webp","",1,"","Z.68552.1732975440766031",""
"يوكا 3 عود","اشتري نبات يوكا عالي الجودة ليمنح منزلك أو مكتبك لمسة أنيقة وسهلة العناية. مناسب للديكور الداخلي بأف","اشتري نبات يوكا عالي الجودة ليمنح منزلك أو مكتبك لمسة أنيقة وسهلة العناية. مناسب للديكور الداخلي بأفضل سعر من تاج الزراعية. اطلب الآن.",100.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/3c401e6c-9b70-4c7e-b05d-f4e91dcb7af7-thumbnail-1000x1000-70.webp","",1,"","Z.68552.17329751756413696",""
"ديفنابخيا مركن 24 سم","إذا كنت تريد أن تزين منزلك ببعض النباتات إليك نبتة الديفنباخيا​ من متجر تاج الزراعية أشهر متجر بيع م","إذا كنت تريد أن تزين منزلك ببعض النباتات إليك نبتة الديفنباخيا​ من متجر تاج الزراعية أشهر متجر بيع مستلزمات الزراعة بأسعار مخفضة للغاية",55.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/71ad47e9-7ab1-42a7-8c0d-65230c17ed2d-thumbnail-1000x1000-70.jpg","",1,"","Z.68552.17329747768494868",""
"يوكا 1 عود","يوكا 1 عود مركن 24 سم","يوكا 1 عود مركن 24 سم",60.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/c9797f3e-2101-429f-87d8-25541ec5e01d-thumbnail-1000x1000-70.jpg","",1,"","Z.68552.17329746985556786",""
"بوتس ارتفاع 1 متر","نقدم نبات بوتس​ لكل من يحب الحصول على نباتات غريبة تعيش في مختلف البيئات الطبيعية، وذلك النبات متوفر","نقدم نبات بوتس​ لكل من يحب الحصول على نباتات غريبة تعيش في مختلف البيئات الطبيعية، وذلك النبات متوفر بسعر مميز لدى متجرنا تاج الزراعية",70.00,SAR,100,"https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/4e04189b-769b-4820-bff5-c5cf6d8c578e-thumbnail-1000x1000-70.webp","",1,"","Z.68552.17329744483755507",""
